"","loan_id","amount","duration","payments","status","loan_year","loan_month","frequency","account_days","n_clients","gender","age","has_card","region","inhabitants","municipalities_inhabitants_under_499","municipalities_inhabitants_500_1999","municipalities_inhabitants_2000_9999","municipalities_inhabitants_over_10000","cities","ratio_urban_inhabitants","average_salary","unemploymant_rate_95","unemploymant_rate_96","enterpreneurs_per_1000","commited_crimes_95","commited_crimes_96","n_operation","n_credit","n_withdrawal","ratio_credit","ratio_withdrawal","n_collect_bank","n_withdraw_card","n_credit_cash","n_interest","n_remittance_bank","n_withdraw_cash","ratio_collect_bank","ratio_withdraw_card","ratio_credit_cash","ratio_interest","ratio_remittance_bank","ratio_withdraw_cash","amount_min","amount_max","amount_mean","amount_std","balance_last","balance_min","balance_max","balance_mean","balance_std","n_sanctions","until_broke","can_afford"
"53",5002,104808,12,8734,1,1994,5,3,186,2,1,54,0,"south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,0.161290322580645,0.0645161290322581,0.0967741935483871,0.4,0.6,0,0,0.0376344086021505,0.0268817204301075,0.043010752688172,0.0537634408602151,0,0,0.233333333333333,0.166666666666667,0.266666666666667,0.333333333333333,-16400,25970,933.846666666667,10052.7301300051,28015.4,500,57865.3,38709.83,11517.1752482123,0,3.207625372109,FALSE
"54",6647,208320,48,4340,1,1994,6,2,479,2,0,26,0,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,0.177453027139875,0.0688935281837161,0.108559498956159,0.388235294117647,0.611764705882353,0.0313152400835073,0,0.00626304801670146,0.0313152400835073,0,0.108559498956159,0.176470588235294,0,0.0352941176470588,0.176470588235294,0,0.611764705882353,-29700,39060,519.802352941176,14500.1771895658,44183.1,200,82981.9,43944.8894117647,16039.8608356021,0,10.1804377880184,TRUE
"55",7137,151560,24,6315,1,1994,6,3,194,1,1,41,0,"south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,0.144329896907216,0.0670103092783505,0.077319587628866,0.464285714285714,0.535714285714286,0.0309278350515464,0,0.00515463917525773,0.0309278350515464,0.00515463917525773,0.0721649484536082,0.214285714285714,0,0.0357142857142857,0.214285714285714,0.0357142857142857,0.5,-37200,56835,761.539285714286,24009.4733207438,21323.2,300,97912.7,53976.2928571429,22844.0061645797,0,3.3765954077593,TRUE
"56",6903,52128,24,2172,1,1994,6,3,264,1,0,34,0,"central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.268939393939394,0.147727272727273,0.121212121212121,0.549295774647887,0.450704225352113,0,0,0.0492424242424242,0.0984848484848485,0,0.121212121212121,0,0,0.183098591549296,0.366197183098592,0,0.450704225352113,-27300,44473,828.801408450704,11893.4044191307,58844.8,144.2,59944.2,33459.6802816901,20087.3650297794,0.0227272727272727,27.0924493554328,TRUE
"57",5918,300204,36,8339,1,1994,6,3,364,1,1,30,0,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,0.195054945054945,0.0741758241758242,0.120879120879121,0.380281690140845,0.619718309859155,0,0,0.0412087912087912,0.032967032967033,0,0.120879120879121,0,0,0.211267605633803,0.169014084507042,0,0.619718309859155,-18300,28365,477.92676056338,9961.40818642421,33947.4,300,57676.7,34084.4605633803,11447.5474997358,0,4.0709197745533,TRUE
"58",6642,77640,12,6470,1,1994,6,2,333,1,1,26,0,"west Bohemia",67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,0.18018018018018,0.0660660660660661,0.114114114114114,0.366666666666667,0.633333333333333,0.03003003003003,0,0.00600600600600601,0.03003003003003,0,0.114114114114114,0.166666666666667,0,0.0333333333333333,0.166666666666667,0,0.633333333333333,-35000,58227,513.765,20304.3370077098,30825.8,700,117489.5,55570.305,23174.9518368682,0,4.76442040185471,TRUE
"59",6210,87216,48,1817,-1,1994,6,3,192,1,1,30,0,"south Bohemia",58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,0.171875,0.109375,0.0625,0.636363636363636,0.363636363636364,0.03125,0,0.015625,0.0625,0,0.0625,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,-12600,16356,657.306060606061,6304.68589408601,21705.9,200,41410,28362.2484848485,8425.33267236824,0,11.9460099064392,TRUE
"60",6279,87360,24,3640,1,1994,6,3,321,1,1,31,0,"north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,0.0934579439252336,0.0498442367601246,0.043613707165109,0.533333333333333,0.466666666666667,0,0,0.0186915887850467,0.0311526479750779,0,0.043613707165109,0,0,0.2,0.333333333333333,0,0.466666666666667,-22800,49341,968.6,14770.0645048203,29057.9,200,69174.6,36783.95,13552.4494898524,0,7.98293956043956,TRUE
"61",7249,69360,48,1445,1,1994,6,3,450,1,1,52,0,"east Bohemia",112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,0.173333333333333,0.0688888888888889,0.104444444444444,0.397435897435897,0.602564102564103,0,0,0.0377777777777778,0.0311111111111111,0,0.104444444444444,0,0,0.217948717948718,0.179487179487179,0,0.602564102564103,-13700,17782,495.70641025641,7155.81149859783,38665,1100,52365,33857.1064102564,9598.2528518684,0,26.757785467128,TRUE
"62",6736,288360,60,4806,1,1994,6,1,107,1,1,58,0,"Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,0.0934579439252336,0.0747663551401869,0.0186915887850467,0.8,0.2,0,0,0.0373831775700935,0.0373831775700935,0,0.0186915887850467,0,0,0.4,0.4,0,0.2,-15200,27116,4345.04,13347.7107647883,43450.3,800,58495.8,33211.76,16686.2311887643,0,9.04084477736163,TRUE
"63",6112,174744,24,7281,-1,1994,6,3,452,1,0,15,0,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,0.261061946902655,0.084070796460177,0.176991150442478,0.322033898305085,0.677966101694915,0,0,0.0508849557522124,0.0331858407079646,0.0929203539823009,0.084070796460177,0,0,0.194915254237288,0.127118644067797,0.355932203389831,0.322033898305085,-37500,46739,58.7364406779661,12614.1281503972,6930.8,-1369.2,96659.4,26252.8144067797,23430.5219183994,0.00663716814159292,0.951902211234721,TRUE
"64",5319,239460,60,3991,1,1994,6,3,274,1,0,51,0,"north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,0.167883211678832,0.0656934306569343,0.102189781021898,0.391304347826087,0.608695652173913,0.0328467153284672,0,0.00364963503649635,0.0291970802919708,0.0291970802919708,0.072992700729927,0.195652173913043,0,0.0217391304347826,0.173913043478261,0.173913043478261,0.434782608695652,-23200,35918,787.836956521739,14366.6960141751,36240.6,300,74408.8,40061.5804347826,16062.5321384148,0,9.08058130794287,TRUE
"65",6596,91584,24,3816,1,1994,6,3,211,1,0,42,0,"north Bohemia",133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,0.146919431279621,0.0663507109004739,0.0805687203791469,0.451612903225806,0.548387096774194,0.033175355450237,0,0.004739336492891,0.028436018957346,0,0.0805687203791469,0.225806451612903,0,0.032258064516129,0.193548387096774,0,0.548387096774194,-30600,47906,1607.83870967742,21422.380148413,49842.9,1000,83039.4,50765.4161290323,18234.7410890329,0,13.0615566037736,TRUE
"66",5837,244560,60,4076,1,1994,6,3,258,1,0,26,0,"south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,0.162790697674419,0.0697674418604651,0.0930232558139535,0.428571428571429,0.571428571428571,0.0310077519379845,0,0.0116279069767442,0.0271317829457364,0.0155038759689922,0.0775193798449612,0.19047619047619,0,0.0714285714285714,0.166666666666667,0.0952380952380952,0.476190476190476,-24600,36680,507.764285714286,15097.7472635186,21326.1,1000,72512.5,38426.7285714286,15757.722747156,0,5.23211481844946,TRUE
"67",5657,4980,12,415,1,1994,7,3,242,1,0,41,0,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,0.190082644628099,0.0785123966942149,0.111570247933884,0.41304347826087,0.58695652173913,0,0,0.0454545454545455,0.0330578512396694,0.0413223140495868,0.0702479338842975,0,0,0.239130434782609,0.173913043478261,0.217391304347826,0.369565217391304,-16000,15528,489.139130434783,6254.11814771243,22500.3,800,41106.2,30533.3717391304,8705.18353992897,0,54.2175903614458,TRUE
"68",5533,111384,24,4641,1,1994,7,3,472,1,1,27,0,"central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.322033898305085,0.116525423728814,0.205508474576271,0.361842105263158,0.638157894736842,0,0,0.0826271186440678,0.0338983050847458,0.0593220338983051,0.146186440677966,0,0,0.256578947368421,0.105263157894737,0.184210526315789,0.453947368421053,-61700,49388,344.202631578947,20818.629661712,52318.9,500,141386,65097.2243421053,26285.8630675545,0,11.273195432019,TRUE
"69",6232,276660,36,7685,-1,1994,7,3,314,1,1,45,0,"south Moravia",124605,11,42,14,1,8,46,8772,4.69,4.98,126,2854,3158,0.184713375796178,0.0955414012738854,0.089171974522293,0.517241379310345,0.482758620689655,0,0,0.0636942675159236,0.0318471337579618,0,0.089171974522293,0,0,0.344827586206897,0.172413793103448,0,0.482758620689655,-9800,11600,341.093103448276,4661.40993800449,19783.2,500,32720.4,19256.8948275862,6029.33831266494,0,2.57426154847105,TRUE
"70",6888,39576,12,3298,1,1994,7,3,522,1,0,14,0,"north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,0.220306513409962,0.101532567049808,0.118773946360153,0.460869565217391,0.539130434782609,0,0,0.0402298850574713,0.0613026819923372,0.0440613026819923,0.0747126436781609,0,0,0.182608695652174,0.278260869565217,0.2,0.339130434782609,-38400,49603,207.83652173913,14696.0930101163,23901.1,300,103467.2,48944.827826087,26896.8541402657,0,7.24714978775015,TRUE
"71",6066,173808,24,7242,1,1994,7,1,383,2,0,37,0,"north Moravia",148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,0.195822454308094,0.0678851174934726,0.127937336814621,0.346666666666667,0.653333333333333,0.0339425587467363,0,0.00261096605744125,0.031331592689295,0,0.127937336814621,0.173333333333333,0,0.0133333333333333,0.16,0,0.653333333333333,-38200,74522,1259.092,26445.1660836192,94431.9,1000,134416.6,61218.6586666667,24967.3908398702,0,13.039478044739,TRUE
"72",5549,50460,60,841,1,1994,7,3,269,1,0,46,0,"central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,0.159851301115242,0.0706319702602231,0.0892193308550186,0.441860465116279,0.558139534883721,0,0,0.0408921933085502,0.0297397769516729,0.0185873605947955,0.0706319702602231,0,0,0.255813953488372,0.186046511627907,0.116279069767442,0.441860465116279,-15000,22927.5,965.837209302326,9363.89425727564,41531,800,51971.4,37570.6279069767,10371.1237818631,0,49.3828775267539,TRUE
"73",5060,252060,60,4201,-1,1994,7,3,232,1,0,28,0,"south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,0.262931034482759,0.112068965517241,0.150862068965517,0.426229508196721,0.573770491803279,0,0,0.0818965517241379,0.0301724137931034,0.0431034482758621,0.107758620689655,0,0,0.311475409836066,0.114754098360656,0.163934426229508,0.409836065573771,-41700,49937,1149.12295081967,16589.8418411327,70096.5,900,106259.6,57340.5081967213,21418.9138558837,0,16.6856700785527,TRUE
"74",6004,143904,24,5996,1,1994,7,3,518,1,1,43,0,"east Bohemia",102609,75,33,2,3,6,52,8187,4.83,5.45,94,2123,2134,0.268339768339768,0.0907335907335907,0.177606177606178,0.338129496402878,0.661870503597122,0,0,0.0579150579150579,0.0328185328185328,0.0617760617760618,0.115830115830116,0,0,0.215827338129496,0.122302158273381,0.23021582733813,0.431654676258993,-60500,46108,275.80071942446,15694.8007731744,38336.2,700,134571.2,49727.4561151079,23416.5632154416,0,6.39362908605737,TRUE
"75",5126,208128,48,4336,-1,1994,7,3,439,1,1,42,0,"south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,0.145785876993166,0.0660592255125285,0.0797266514806378,0.453125,0.546875,0,0,0.0364464692482916,0.0296127562642369,0,0.0797266514806378,0,0,0.25,0.203125,0,0.546875,-36500,47493,1273.040625,15857.7193302021,81474.6,-1069.7,96064,36369.975,22812.186440376,0,18.7902675276753,TRUE
"76",7220,131292,36,3647,1,1994,7,2,425,1,1,40,0,"Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,0.195294117647059,0.0682352941176471,0.127058823529412,0.349397590361446,0.650602409638554,0.0329411764705882,0,0.00470588235294118,0.0305882352941176,0.0235294117647059,0.103529411764706,0.168674698795181,0,0.0240963855421687,0.156626506024096,0.120481927710843,0.530120481927711,-24000,32823,377.848192771084,11984.1924009613,31361.3,1000,70288.4,36635.1156626506,12494.3123334861,0,8.59920482588429,TRUE
"77",6668,74736,36,2076,1,1994,7,3,399,1,1,28,0,"east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,0.167919799498747,0.0651629072681704,0.102756892230576,0.388059701492537,0.611940298507463,0,0,0.0350877192982456,0.0300751879699248,0.0200501253132832,0.0827067669172932,0,0,0.208955223880597,0.17910447761194,0.119402985074627,0.492537313432836,-20000,30918,496.177611940299,12019.8332924307,33243.7,700,62084,37912.9985074627,10605.6881129534,0,16.0133429672447,TRUE
"78",5395,299088,36,8308,-1,1994,7,3,419,1,0,27,0,"north Moravia",106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,0.300715990453461,0.109785202863962,0.190930787589499,0.365079365079365,0.634920634920635,0,0,0.0787589498806683,0.0310262529832936,0.0572792362768496,0.133651551312649,0,0,0.261904761904762,0.103174603174603,0.19047619047619,0.444444444444444,-59400,47189,154.354761904762,19417.9100638873,19448.5,500,193909.9,51992.8547619048,33855.6980257672,0,2.34093644679827,FALSE
"79",6836,189300,60,3155,1,1994,8,3,413,1,1,40,0,"south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,0.246973365617433,0.101694915254237,0.145278450363196,0.411764705882353,0.588235294117647,0,0,0.0387409200968523,0.062953995157385,0.0435835351089588,0.101694915254237,0,0,0.156862745098039,0.254901960784314,0.176470588235294,0.411764705882353,-24960,28413,240.705882352941,8979.90727317474,24552,800,61043.3,32354.031372549,12250.0795724793,0,7.78193343898574,TRUE
"80",6064,14628,12,1219,1,1994,8,3,399,1,0,45,0,"south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,0.255639097744361,0.0726817042606516,0.182957393483709,0.284313725490196,0.715686274509804,0,0,0.0401002506265664,0.0325814536340852,0.0827067669172932,0.100250626566416,0,0,0.156862745098039,0.127450980392157,0.323529411764706,0.392156862745098,-14100,23230.5,342.18431372549,7116.80366729063,34917.4,200,52184.7,32788.1421568627,9015.76816505543,0,28.6442986054143,TRUE
"81",6919,120888,36,3358,1,1994,8,2,496,1,0,50,0,"Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,0.193548387096774,0.0725806451612903,0.120967741935484,0.375,0.625,0,0,0.0423387096774194,0.030241935483871,0.0241935483870968,0.0967741935483871,0,0,0.21875,0.15625,0.125,0.5,-49200,48618,541.81875,15871.8959282939,52014.4,600,116468.4,40838.7552083333,21557.4645434396,0,15.4896962477665,TRUE
"82",6841,172080,48,3585,1,1994,8,3,198,1,0,37,0,"central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,0.212121212121212,0.126262626262626,0.0858585858585859,0.595238095238095,0.404761904761905,0,0,0.0606060606060606,0.0656565656565657,0,0.0858585858585859,0,0,0.285714285714286,0.30952380952381,0,0.404761904761905,-40100,45518,1385.94047619048,17350.244249227,58209.4,200,119138.8,60743.9571428571,21110.3118747415,0,16.2369316596932,TRUE
"83",6038,323472,48,6739,1,1994,8,3,415,1,0,53,0,"Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,0.137349397590361,0.0674698795180723,0.0698795180722892,0.491228070175439,0.508771929824561,0,0,0.0457831325301205,0.0216867469879518,0.0120481927710843,0.0578313253012048,0,0,0.333333333333333,0.157894736842105,0.087719298245614,0.421052631578947,-33900,44802,1213.67894736842,18150.672608422,72386.4,200,119934.1,45414.0736842105,26516.4280016284,0,10.7414156403027,TRUE
"84",6729,74688,12,6224,1,1994,8,3,496,2,0,49,0,"west Bohemia",87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,0.225806451612903,0.0987903225806452,0.127016129032258,0.4375,0.5625,0.032258064516129,0,0.00201612903225806,0.0645161290322581,0.0241935483870968,0.102822580645161,0.142857142857143,0,0.00892857142857143,0.285714285714286,0.107142857142857,0.455357142857143,-38400,56019,258.332142857143,18708.8537996868,28933.3,1100,104902.4,48484.6241071429,20930.650934413,0,4.64866645244216,TRUE
"85",7198,45768,12,3814,1,1994,8,2,274,1,0,17,0,"north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,0.0985401459854015,0.0802919708029197,0.0182481751824818,0.814814814814815,0.185185185185185,0,0,0.0364963503649635,0.0437956204379562,0,0.0182481751824818,0,0,0.37037037037037,0.444444444444444,0,0.185185185185185,-23900,36574,2015.83703703704,10501.2052287106,54427.5,800,78327.5,32555.8185185185,14361.643030577,0,14.2704509701101,TRUE
"86",6686,224604,36,6239,1,1994,8,3,519,2,1,18,0,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,0.179190751445087,0.0655105973025048,0.113680154142582,0.365591397849462,0.634408602150538,0.0327552986512524,0,0.00192678227360308,0.0308285163776493,0,0.113680154142582,0.182795698924731,0,0.010752688172043,0.172043010752688,0,0.634408602150538,-40000,56152,433.196774193548,21609.2923583283,40287.4,200,109178.4,57496.9892473118,21234.8560104119,0,6.45734893412406,TRUE
"87",5836,79632,24,3318,1,1994,8,3,141,1,0,35,0,"south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,0.113475177304965,0.0709219858156028,0.0425531914893617,0.625,0.375,0.0354609929078014,0,0.00709219858156028,0.0283687943262411,0.00709219858156028,0.0354609929078014,0.3125,0,0.0625,0.25,0.0625,0.3125,-64300,66165,5609.15625,34383.0470338502,99262.5,900,119373.5,63494.2,29061.5370551754,0,29.9163652802893,TRUE
"88",7061,121896,24,5079,1,1994,8,3,486,1,1,29,0,"south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,0.191358024691358,0.0802469135802469,0.111111111111111,0.419354838709677,0.580645161290323,0,0,0.0493827160493827,0.0308641975308642,0,0.111111111111111,0,0,0.258064516129032,0.161290322580645,0,0.580645161290323,-64900,49558,450.722580645161,19840.9202323464,41917.2,600,133454.9,54422.5967741935,21910.8275563776,0,8.25304193738925,TRUE
"89",5595,82896,12,6908,1,1994,9,3,482,2,1,22,1,"east Bohemia",75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,0.261410788381743,0.0705394190871369,0.190871369294606,0.26984126984127,0.73015873015873,0.0311203319502075,0.004149377593361,0.00829875518672199,0.0311203319502075,0.0684647302904564,0.118257261410788,0.119047619047619,0.0158730158730159,0.0317460317460317,0.119047619047619,0.261904761904762,0.452380952380952,-38600,62168,381.634920634921,18620.0959647551,64300.6,900,107680.9,57141.730952381,24685.921391444,0,9.30813549507817,TRUE
"90",5723,23628,12,1969,1,1994,9,3,547,1,1,40,0,"north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,0.20109689213894,0.0895795246800731,0.111517367458867,0.445454545454545,0.554545454545455,0,0,0.056672760511883,0.0329067641681901,0.0219378427787934,0.0895795246800731,0,0,0.281818181818182,0.163636363636364,0.109090909090909,0.445454545454545,-35200,43694,582.694545454546,14969.3215367011,64096.3,1000,140228.7,47420.8418181818,27950.2106897095,0,32.5527171152869,TRUE
"91",6120,209184,48,4358,1,1994,9,3,391,1,1,41,0,"Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,0.173913043478261,0.0664961636828645,0.107416879795396,0.382352941176471,0.617647058823529,0.0332480818414322,0,0.00255754475703325,0.030690537084399,0,0.107416879795396,0.191176470588235,0,0.0147058823529412,0.176470588235294,0,0.617647058823529,-61800,54645,650.805882352941,21705.6994094775,44254.7,1000,110583.8,46230.3397058824,19403.3349506139,0,10.1548187241854,TRUE
"92",6895,41904,12,3492,1,1994,9,3,603,1,1,20,0,"north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,0.237147595356551,0.104477611940299,0.132669983416252,0.440559440559441,0.559440559440559,0,0,0.0431177446102819,0.0613598673300166,0.0497512437810945,0.0829187396351575,0,0,0.181818181818182,0.258741258741259,0.20979020979021,0.34965034965035,-51700,48546,274.159440559441,12988.7703477796,39204.7,900,129123,36080.3867132867,20303.8171201358,0,11.2270045819015,TRUE
"93",5882,87816,12,7318,1,1994,9,3,476,2,1,33,0,"Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,0.176470588235294,0.0861344537815126,0.0903361344537815,0.488095238095238,0.511904761904762,0,0,0.0567226890756303,0.0294117647058824,0.023109243697479,0.0672268907563025,0,0,0.321428571428571,0.166666666666667,0.130952380952381,0.380952380952381,-10300,14886,186.495238095238,6095.90404076327,15665.6,800,43442.2,25533.2142857143,6896.75358541,0,2.14069417873736,TRUE
"94",5754,23052,12,1921,1,1994,9,3,617,2,0,53,0,"south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,0.277147487844408,0.0777957860615883,0.19935170178282,0.280701754385965,0.719298245614035,0,0,0.0470016207455429,0.0307941653160454,0.0988654781199352,0.100486223662885,0,0,0.169590643274854,0.111111111111111,0.35672514619883,0.362573099415205,-24000,20812,166.852631578947,6190.28990595771,28531.7,700,54321.8,23771.9660818713,8912.01935825443,0,14.8525247267048,TRUE
"95",6594,189696,24,7904,-1,1994,9,3,134,1,0,24,0,"south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,0.0373134328358209,0.0373134328358209,0,1,0,0,0,0.0373134328358209,0,0,0,0,0,1,0,0,0,600,11500,4500,4623.31050222673,22500,600,22500,14900,8889.03819319053,0,2.84665991902834,TRUE
"96",6738,230220,36,6395,-1,1994,9,3,356,1,0,51,0,"north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,0.230337078651685,0.106741573033708,0.123595505617978,0.463414634146341,0.536585365853659,0,0,0.047752808988764,0.0589887640449438,0.0533707865168539,0.0702247191011236,0,0,0.207317073170732,0.25609756097561,0.231707317073171,0.304878048780488,-59800,47953,77.1426829268293,13931.6840276465,6325.5,-2719.7,130801,27658.487804878,29524.489997328,0.00842696629213483,0.989132134480063,TRUE
"97",6624,71460,12,5955,1,1994,9,3,326,2,1,49,0,"south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,0.131901840490798,0.0613496932515337,0.0705521472392638,0.465116279069767,0.534883720930233,0,0,0.0368098159509202,0.0245398773006135,0.0122699386503067,0.0582822085889571,0,0,0.27906976744186,0.186046511627907,0.0930232558139535,0.441860465116279,-24300,48487,1784.21162790698,15446.5174661477,53022,200,82549,47991.5302325581,19235.7296006123,0,8.90377833753149,TRUE
"98",6216,141240,24,5885,1,1994,9,3,388,1,1,32,0,"east Bohemia",102609,75,33,2,3,6,52,8187,4.83,5.45,94,2123,2134,0.262886597938144,0.0695876288659794,0.193298969072165,0.264705882352941,0.735294117647059,0.0335051546391753,0,0.00515463917525773,0.0309278350515464,0.0876288659793814,0.105670103092784,0.127450980392157,0,0.0196078431372549,0.117647058823529,0.333333333333333,0.401960784313726,-43500,52968,449.722549019608,16080.6921501317,45871.6,1000,107784.1,57219.5745098039,19476.2939912246,0,7.79466440101954,TRUE
"99",6229,11736,24,489,1,1994,10,3,528,1,1,56,0,"Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,0.251893939393939,0.0681818181818182,0.183712121212121,0.270676691729323,0.729323308270677,0,0,0.0359848484848485,0.0321969696969697,0.071969696969697,0.111742424242424,0,0,0.142857142857143,0.12781954887218,0.285714285714286,0.443609022556391,-22500,33098,202.891729323308,10292.5755698129,26984.4,1100,70826.8,42224.4390977444,11703.0397710468,0,55.1828220858896,TRUE
"100",5887,192744,36,5354,1,1994,10,3,488,2,0,23,0,"south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,0.155737704918033,0.0676229508196721,0.0881147540983607,0.434210526315789,0.565789473684211,0,0,0.0389344262295082,0.0286885245901639,0,0.0881147540983607,0,0,0.25,0.184210526315789,0,0.565789473684211,-47700,41064,381.830263157895,13279.6274966032,29019.1,700,121508.1,37265.6552631579,16917.1617941261,0,5.42007844602167,TRUE
"101",6808,227880,36,6330,1,1994,10,3,382,2,0,38,0,"south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,0.217277486910995,0.117801047120419,0.0994764397905759,0.542168674698795,0.457831325301205,0,0,0.0549738219895288,0.06282722513089,0,0.0994764397905759,0,0,0.253012048192771,0.289156626506024,0,0.457831325301205,-64600,49115,647.189156626506,15147.8285896999,53716.6,1100,153213.7,45134.721686747,29551.4830543201,0,8.48603475513428,TRUE
"102",6297,17508,12,1459,1,1994,10,3,450,1,1,48,0,"central Bohemia",107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,0.16,0.0688888888888889,0.0911111111111111,0.430555555555556,0.569444444444444,0,0,0.0377777777777778,0.0311111111111111,0,0.0911111111111111,0,0,0.236111111111111,0.194444444444444,0,0.569444444444444,-13300,17580,667.043055555556,7200.26642579886,48027,900,54432.3,39290.6180555556,9324.20998158318,0,32.9177518848526,TRUE
"103",5161,98184,24,4091,1,1994,10,3,111,1,0,49,0,"south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,0.126126126126126,0.0990990990990991,0.027027027027027,0.785714285714286,0.214285714285714,0.036036036036036,0,0.00900900900900901,0.0540540540540541,0,0.027027027027027,0.285714285714286,0,0.0714285714285714,0.428571428571429,0,0.214285714285714,-18200,24545,4925.44285714286,13942.2856125758,68956.1,500,68956.1,41660.3928571429,19672.650902027,0,16.8555609875336,TRUE
"104",5390,170256,24,7094,1,1994,10,3,448,1,0,29,0,"south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,0.171875,0.0691964285714286,0.102678571428571,0.402597402597403,0.597402597402597,0,0,0.0401785714285714,0.0290178571428571,0.0223214285714286,0.0803571428571429,0,0,0.233766233766234,0.168831168831169,0.12987012987013,0.467532467532468,-29300,36552,562.375324675325,13573.2228449907,43302.8,200,79869.8,40091.1831168831,13589.3839888406,0,6.10414434733578,TRUE
"105",6150,83016,12,6918,1,1994,11,3,632,1,1,15,0,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,0.310126582278481,0.106012658227848,0.204113924050633,0.341836734693878,0.658163265306122,0,0,0.0727848101265823,0.0332278481012658,0.0569620253164557,0.147151898734177,0,0,0.23469387755102,0.107142857142857,0.183673469387755,0.474489795918367,-64400,48883,343.905612244898,20004.6079852546,93620.2,700,136436.6,67891.9352040816,25921.0441064247,0,13.5328418618098,TRUE
"106",6223,61056,48,1272,1,1994,11,3,347,1,0,37,0,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,0.184438040345821,0.0662824207492795,0.118155619596542,0.359375,0.640625,0,0,0.0345821325648415,0.031700288184438,0.0345821325648415,0.0835734870317003,0,0,0.1875,0.171875,0.1875,0.453125,-13500,24372,523.8328125,8838.6079033715,33525.3,900,55816,36039.0515625,9064.78033824496,0,26.3563679245283,TRUE
