"","disp_id","client_id","account_id","n_clients"
"1167",1480,1480,1227,1
"1168",1481,1481,1228,1
"1169",1482,1482,1229,1
"1170",1483,1483,1230,2
"1171",1485,1485,1231,2
"1172",1487,1487,1232,1
"1173",1488,1488,1233,1
"1174",1489,1489,1234,1
"1175",1490,1490,1235,1
"1176",1491,1491,1236,1
"1177",1492,1492,1237,1
"1178",1493,1493,1238,2
"1179",1495,1495,1239,1
"1180",1496,1496,1240,1
"1181",1497,1497,1241,2
"1182",1499,1499,1242,1
"1183",1500,1500,1243,1
"1184",1501,1501,1244,1
"1185",1502,1502,1245,1
"1186",1503,1503,1246,2
"1187",1505,1505,1247,1
"1188",1506,1506,1248,2
"1189",1508,1508,1249,1
"1190",1509,1509,1250,1
"1191",1510,1510,1251,1
"1192",1511,1511,1252,1
"1193",1512,1512,1253,1
"1194",1513,1513,1254,1
"1195",1514,1514,1255,1
"1196",1516,1516,1256,1
"1197",1517,1517,1257,1
"1198",1518,1518,1258,2
"1199",1520,1520,1259,1
"1200",1521,1521,1260,1
"1201",1522,1522,1261,1
"1202",1523,1523,1262,1
"1203",1524,1524,1263,1
"1204",1525,1525,1264,2
"1205",1527,1527,1265,1
"1206",1528,1528,1266,1
"1207",1529,1529,1267,1
"1208",1530,1530,1268,1
"1209",1531,1531,1269,2
"1210",1533,1533,1270,1
"1211",1534,1534,1271,1
"1212",1535,1535,1272,1
"1213",1536,1536,1273,1
"1214",1537,1537,1274,1
"1215",1539,1539,1275,1
"1216",1540,1540,1276,2
"1217",1542,1542,1277,2
"1218",1546,1546,1279,2
"1219",1548,1548,1280,2
"1220",1550,1550,1281,1
"1221",1554,1554,1284,1
"1222",1555,1555,1285,1
"1223",1556,1556,1286,1
"1224",1557,1557,1287,1
"1225",1558,1558,1288,1
"1226",1559,1559,1289,1
"1227",1561,1561,1291,2
"1228",1563,1563,1292,1
"1229",1564,1564,1293,1
"1230",1565,1565,1294,1
"1231",1566,1566,1295,1
"1232",1567,1567,1296,2
"1233",1569,1569,1297,2
"1234",1571,1571,1298,1
"1235",1572,1572,1299,1
"1236",1574,1574,1301,1
"1237",1575,1575,1302,2
"1238",1577,1577,1303,1
"1239",1578,1578,1304,1
"1240",1579,1579,1305,1
"1241",1580,1580,1306,1
"1242",1581,1581,1307,1
"1243",1582,1582,1308,1
"1244",1583,1583,1309,1
"1245",1584,1584,1310,1
"1246",1585,1585,1311,2
"1247",1587,1587,1312,1
"1248",1588,1588,1313,1
"1249",1589,1589,1314,1
"1250",1590,1590,1315,1
"1251",1591,1591,1316,1
"1252",1592,1592,1317,2
"1253",1594,1594,1318,1
"1254",1595,1595,1319,1
"1255",1596,1596,1320,1
"1256",1597,1597,1321,1
"1257",1598,1598,1322,1
"1258",1599,1599,1323,2
"1259",1601,1601,1324,2
"1260",1603,1603,1325,2
"1261",1605,1605,1326,1
"1262",1606,1606,1327,1
"1263",1607,1607,1328,1
"1264",1608,1608,1329,2
"1265",1610,1610,1330,1
"1266",1611,1611,1331,2
"1267",1613,1613,1332,1
"1268",1614,1614,1333,1
"1269",1615,1615,1334,1
"1270",1616,1616,1335,1
"1271",1617,1617,1336,1
"1272",1618,1618,1337,1
"1273",1619,1619,1338,2
"1274",1621,1621,1339,1
"1275",1622,1622,1340,1
"1276",1623,1623,1341,1
"1277",1624,1624,1342,2
"1278",1628,1628,1344,1
"1279",1629,1629,1345,2
"1280",1631,1631,1346,1
"1281",1632,1632,1347,1
"1282",1633,1633,1348,2
"1283",1635,1635,1349,2
"1284",1637,1637,1350,1
"1285",1638,1638,1351,1
"1286",1639,1639,1352,1
"1287",1640,1640,1353,1
"1288",1641,1641,1354,1
"1289",1642,1642,1355,1
"1290",1643,1643,1356,1
"1291",1644,1644,1357,1
"1292",1645,1645,1358,1
"1293",1646,1646,1359,1
"1294",1647,1647,1360,1
"1295",1648,1648,1361,2
"1296",1650,1650,1362,1
"1297",1651,1651,1363,1
"1298",1653,1653,1365,1
"1299",1654,1654,1366,1
"1300",1655,1655,1367,1
"1301",1656,1656,1368,1
"1302",1657,1657,1369,1
"1303",1658,1658,1370,1
"1304",1659,1659,1371,1
"1305",1660,1660,1372,1
"1306",1661,1661,1373,1
"1307",1662,1662,1374,1
"1308",1663,1663,1375,1
"1309",1664,1664,1376,2
"1310",1666,1666,1377,2
"1311",1668,1668,1378,1
"1312",1669,1669,1379,1
"1313",1670,1670,1380,1
"1314",1671,1671,1381,2
"1315",1673,1673,1382,1
"1316",1674,1674,1383,1
"1317",1675,1675,1384,1
"1318",1676,1676,1385,2
"1319",1679,1679,1387,1
"1320",1680,1680,1388,1
"1321",1681,1681,1389,1
"1322",1682,1682,1390,1
"1323",1683,1683,1391,2
"1324",1685,1685,1392,1
"1325",1686,1686,1393,2
"1326",1688,1688,1394,1
"1327",1689,1689,1395,1
"1328",1690,1690,1396,1
"1329",1691,1691,1397,1
"1330",1692,1692,1398,1
"1331",1693,1693,1399,2
"1332",1696,1696,1401,1
"1333",1697,1697,1402,2
"1334",1699,1699,1403,1
"1335",1700,1700,1404,2
"1336",1702,1702,1405,1
"1337",1703,1703,1406,2
"1338",1705,1705,1407,2
"1339",1707,1707,1408,1
"1340",1709,1709,1410,1
"1341",1710,1710,1411,1
"1342",1711,1711,1412,2
"1343",1713,1713,1413,1
"1344",1714,1714,1414,1
"1345",1717,1717,1416,1
"1346",1718,1718,1417,1
"1347",1719,1719,1418,1
"1348",1720,1720,1419,2
"1349",1722,1722,1420,1
"1350",1723,1723,1421,1
"1351",1724,1724,1422,1
"1352",1725,1725,1423,2
"1353",1727,1727,1424,2
"1354",1729,1729,1425,1
"1355",1730,1730,1426,1
"1356",1731,1731,1427,1
"1357",1733,1733,1429,1
"1358",1734,1734,1430,2
"1359",1736,1736,1431,1
"1360",1737,1737,1432,2
"1361",1741,1741,1434,1
"1362",1742,1742,1435,1
"1363",1743,1743,1436,1
"1364",1744,1744,1437,1
"1365",1745,1745,1438,1
"1366",1746,1746,1439,2
"1367",1748,1748,1440,1
"1368",1749,1749,1441,1
"1369",1750,1750,1442,1
"1370",1751,1751,1443,1
"1371",1752,1752,1444,1
"1372",1753,1753,1445,1
"1373",1754,1754,1446,1
"1374",1755,1755,1447,1
"1375",1756,1756,1448,2
"1376",1758,1758,1449,1
"1377",1759,1759,1450,1
"1378",1760,1760,1451,1
"1379",1761,1761,1452,1
"1380",1762,1762,1453,1
"1381",1763,1763,1454,1
"1382",1764,1764,1455,1
"1383",1765,1765,1456,1
"1384",1768,1768,1458,1
"1385",1769,1769,1459,2
"1386",1771,1771,1460,1
"1387",1772,1772,1461,1
"1388",1774,1774,1463,1
"1389",1775,1775,1464,1
"1390",1776,1776,1465,1
"1391",1777,1777,1466,2
"1392",1779,1779,1467,1
"1393",1780,1780,1468,1
"1394",1781,1781,1469,1
"1395",1782,1782,1470,1
"1396",1783,1783,1471,1
"1397",1784,1784,1472,1
"1398",1785,1785,1473,1
"1399",1786,1786,1474,2
"1400",1788,1788,1475,1
"1401",1789,1789,1476,1
"1402",1790,1790,1477,1
"1403",1791,1791,1478,1
"1404",1792,1792,1479,1
"1405",1793,1793,1480,1
"1406",1794,1794,1481,1
"1407",1795,1795,1482,1
"1408",1796,1796,1483,2
"1409",1798,1798,1484,1
"1410",1799,1799,1485,1
"1411",1800,1800,1486,1
"1412",1801,1801,1487,2
"1413",1803,1803,1488,1
"1414",1806,1806,1490,1
"1415",1807,1807,1491,2
"1416",1809,1809,1492,1
"1417",1810,1810,1493,1
"1418",1811,1811,1494,1
"1419",1812,1812,1495,2
"1420",1814,1814,1496,1
"1421",1815,1815,1497,1
"1422",1816,1816,1498,1
"1423",1817,1817,1499,2
"1424",1819,1819,1500,1
"1425",1820,1820,1501,1
"1426",1821,1821,1502,1
"1427",1822,1822,1503,1
"1428",1823,1823,1504,1
"1429",1824,1824,1505,1
"1430",1825,1825,1506,1
"1431",1826,1826,1507,2
"1432",1828,1828,1508,1
"1433",1829,1829,1509,1
"1434",1830,1830,1510,1
"1435",1831,1831,1511,1
"1436",1832,1832,1512,1
"1437",1833,1833,1513,1
"1438",1834,1834,1514,2
"1439",1836,1836,1515,1
"1440",1837,1837,1516,2
"1441",1839,1839,1517,2
"1442",1841,1841,1518,1
"1443",1842,1842,1519,1
"1444",1843,1843,1520,1
"1445",1844,1844,1521,2
"1446",1846,1846,1522,1
"1447",1847,1847,1523,1
"1448",1848,1848,1524,1
"1449",1849,1849,1525,1
"1450",1850,1850,1526,1
"1451",1851,1851,1527,1
"1452",1852,1852,1528,1
"1453",1853,1853,1529,1
"1454",1854,1854,1530,1
"1455",1856,1856,1532,2
"1456",1860,1860,1534,1
"1457",1861,1861,1535,1
"1458",1862,1862,1536,1
"1459",1863,1863,1537,1
"1460",1864,1864,1538,2
"1461",1866,1866,1539,1
"1462",1867,1867,1540,1
"1463",1868,1868,1541,1
"1464",1869,1869,1542,2
"1465",1871,1871,1543,1
"1466",1872,1872,1544,2
"1467",1874,1874,1545,1
"1468",1875,1875,1546,1
"1469",1876,1876,1547,1
"1470",1877,1877,1548,2
"1471",1879,1879,1549,1
"1472",1880,1880,1550,1
"1473",1881,1881,1551,2
"1474",1883,1883,1552,1
"1475",1884,1884,1553,1
"1476",1885,1885,1554,1
"1477",1886,1886,1555,1
"1478",1887,1887,1556,1
"1479",1888,1888,1557,1
"1480",1889,1889,1558,1
"1481",1890,1890,1559,1
"1482",1891,1891,1560,1
"1483",1892,1892,1561,2
"1484",1894,1894,1562,1
"1485",1895,1895,1563,1
"1486",1896,1896,1564,1
"1487",1897,1897,1565,1
"1488",1898,1898,1566,1
"1489",1899,1899,1567,1
"1490",1900,1900,1568,2
"1491",1903,1903,1570,1
"1492",1904,1904,1571,1
"1493",1905,1905,1572,1
"1494",1906,1906,1573,1
"1495",1907,1907,1574,1
"1496",1908,1908,1575,1
"1497",1909,1909,1576,1
"1498",1910,1910,1577,1
"1499",1911,1911,1578,1
"1500",1912,1912,1579,1
"1501",1913,1913,1580,1
"1502",1914,1914,1581,2
"1503",1916,1916,1582,1
"1504",1917,1917,1583,1
"1505",1919,1919,1584,1
"1506",1920,1920,1585,1
"1507",1921,1921,1586,2
"1508",1923,1923,1587,1
"1509",1924,1924,1588,1
"1510",1925,1925,1589,2
"1511",1927,1927,1590,2
"1512",1929,1929,1591,1
"1513",1930,1930,1592,1
"1514",1931,1931,1593,1
"1515",1932,1932,1594,1
"1516",1934,1934,1596,1
"1517",1935,1935,1597,1
"1518",1936,1936,1598,2
"1519",1938,1938,1599,1
"1520",1939,1939,1600,2
"1521",1941,1941,1601,2
"1522",1943,1943,1602,1
"1523",1944,1944,1603,1
"1524",1945,1945,1604,1
"1525",1946,1946,1605,1
"1526",1947,1947,1606,1
"1527",1948,1948,1607,2
"1528",1950,1950,1608,1
"1529",1951,1951,1609,1
"1530",1952,1952,1610,2
"1531",1954,1954,1611,1
"1532",1955,1955,1612,1
"1533",1956,1956,1613,1
"1534",1957,1957,1614,2
"1535",1959,1959,1615,1
"1536",1960,1960,1616,1
"1537",1961,1961,1617,1
"1538",1962,1962,1618,1
"1539",1963,1963,1619,1
"1540",1964,1964,1620,1
"1541",1965,1965,1621,1
"1542",1966,1966,1622,1
"1543",1967,1967,1623,2
"1544",1969,1969,1624,1
"1545",1970,1970,1625,1
"1546",1971,1971,1626,1
"1547",1972,1972,1627,1
"1548",1973,1973,1628,1
"1549",1974,1974,1629,2
"1550",1976,1976,1630,1
"1551",1977,1977,1631,1
"1552",1978,1978,1632,1
"1553",1979,1979,1633,1
"1554",1980,1980,1634,1
"1555",1981,1981,1635,1
"1556",1982,1982,1636,2
"1557",1984,1984,1637,1
"1558",1985,1985,1638,2
"1559",1988,1988,1640,1
"1560",1989,1989,1641,2
"1561",1991,1991,1642,1
"1562",1993,1993,1644,2
"1563",1995,1995,1645,1
"1564",1996,1996,1646,1
"1565",1997,1997,1647,1
"1566",1998,1998,1648,1
"1567",1999,1999,1649,1
"1568",2000,2000,1650,1
"1569",2001,2001,1651,1
"1570",2002,2002,1652,2
"1571",2004,2004,1653,1
"1572",2005,2005,1654,1
"1573",2006,2006,1655,2
"1574",2008,2008,1656,1
"1575",2009,2009,1657,1
"1576",2010,2010,1658,1
"1577",2011,2011,1659,2
"1578",2013,2013,1660,1
"1579",2015,2015,1662,1
"1580",2016,2016,1663,2
"1581",2018,2018,1664,1
"1582",2019,2019,1665,2
"1583",2021,2021,1666,1
"1584",2022,2022,1667,2
"1585",2024,2024,1668,1
"1586",2025,2025,1669,2
"1587",2027,2027,1670,2
"1588",2029,2029,1671,1
"1589",2030,2030,1672,1
"1590",2031,2031,1673,1
"1591",2032,2032,1674,2
"1592",2034,2034,1675,2
"1593",2037,2037,1677,1
"1594",2038,2038,1678,1
"1595",2039,2039,1679,1
"1596",2040,2040,1680,1
"1597",2041,2041,1681,1
"1598",2042,2042,1682,1
"1599",2043,2043,1683,1
"1600",2044,2044,1684,1
"1601",2045,2045,1685,2
"1602",2047,2047,1686,1
"1603",2048,2048,1687,1
"1604",2049,2049,1688,2
"1605",2051,2051,1689,2
"1606",2053,2053,1690,1
"1607",2054,2054,1691,1
"1608",2055,2055,1692,1
"1609",2056,2056,1693,1
"1610",2057,2057,1694,1
"1611",2058,2058,1695,1
"1612",2059,2059,1696,2
"1613",2061,2061,1697,2
"1614",2063,2063,1698,1
"1615",2064,2064,1699,1
"1616",2065,2065,1700,1
"1617",2066,2066,1701,1
"1618",2067,2067,1702,1
"1619",2068,2068,1703,1
"1620",2069,2069,1704,1
"1621",2070,2070,1705,1
"1622",2071,2071,1706,1
"1623",2072,2072,1707,1
"1624",2073,2073,1708,1
"1625",2074,2074,1709,1
"1626",2075,2075,1710,1
"1627",2076,2076,1711,1
"1628",2077,2077,1712,1
"1629",2078,2078,1713,1
"1630",2079,2079,1714,1
"1631",2080,2080,1715,1
"1632",2081,2081,1716,1
"1633",2082,2082,1717,1
"1634",2083,2083,1718,1
"1635",2084,2084,1719,2
"1636",2086,2086,1720,1
"1637",2087,2087,1721,1
"1638",2088,2088,1722,1
"1639",2089,2089,1723,2
"1640",2091,2091,1724,1
"1641",2092,2092,1725,1
"1642",2093,2093,1726,2
"1643",2095,2095,1727,1
"1644",2096,2096,1728,1
"1645",2097,2097,1729,2
"1646",2099,2099,1730,1
"1647",2100,2100,1731,2
"1648",2102,2102,1732,1
"1649",2103,2103,1733,1
"1650",2104,2104,1734,1
"1651",2105,2105,1735,1
"1652",2106,2106,1736,2
"1653",2108,2108,1737,1
"1654",2109,2109,1738,1
"1655",2110,2110,1739,1
"1656",2111,2111,1740,1
"1657",2112,2112,1741,1
"1658",2113,2113,1742,1
"1659",2114,2114,1743,2
"1660",2116,2116,1744,1
"1661",2117,2117,1745,1
"1662",2118,2118,1746,1
"1663",2119,2119,1747,1
"1664",2121,2121,1749,1
"1665",2122,2122,1750,1
"1666",2123,2123,1751,1
"1667",2124,2124,1752,1
"1668",2125,2125,1753,1
"1669",2126,2126,1754,1
"1670",2128,2128,1756,1
"1671",2129,2129,1757,1
"1672",2130,2130,1758,1
"1673",2131,2131,1759,2
"1674",2133,2133,1760,2
"1675",2135,2135,1761,1
"1676",2136,2136,1762,1
"1677",2137,2137,1763,1
"1678",2138,2138,1764,1
"1679",2139,2139,1765,2
"1680",2141,2141,1766,1
"1681",2142,2142,1767,2
"1682",2144,2144,1768,1
"1683",2145,2145,1769,1
"1684",2146,2146,1770,1
"1685",2147,2147,1771,1
"1686",2148,2148,1772,1
"1687",2149,2149,1773,1
"1688",2150,2150,1774,2
"1689",2152,2152,1775,1
"1690",2153,2153,1776,1
"1691",2154,2154,1777,1
"1692",2155,2155,1778,1
"1693",2156,2156,1779,1
"1694",2157,2157,1780,1
"1695",2158,2158,1781,1
"1696",2159,2159,1782,1
"1697",2160,2160,1783,1
"1698",2161,2161,1784,2
"1699",2163,2163,1785,1
"1700",2164,2164,1786,2
"1701",2166,2166,1787,1
"1702",2167,2167,1788,1
"1703",2168,2168,1789,2
"1704",2170,2170,1790,1
"1705",2171,2171,1791,1
"1706",2172,2172,1792,1
"1707",2173,2173,1793,1
"1708",2174,2174,1794,1
"1709",2175,2175,1795,1
"1710",2176,2176,1796,1
"1711",2177,2177,1797,1
"1712",2178,2178,1798,1
"1713",2179,2179,1799,1
"1714",2180,2180,1800,1
"1715",2181,2181,1801,1
"1716",2182,2182,1802,2
"1717",2184,2184,1803,1
"1718",2185,2185,1804,1
"1719",2186,2186,1805,1
"1720",2187,2187,1806,2
"1721",2189,2189,1807,1
"1722",2190,2190,1808,2
"1723",2192,2192,1809,2
"1724",2194,2194,1810,1
"1725",2195,2195,1811,1
"1726",2196,2196,1812,1
"1727",2197,2197,1813,1
"1728",2198,2198,1814,2
"1729",2200,2200,1815,1
"1730",2201,2201,1816,2
"1731",2203,2203,1817,1
"1732",2204,2204,1818,1
"1733",2205,2205,1819,1
"1734",2206,2206,1820,1
"1735",2207,2207,1821,2
"1736",2209,2209,1822,2
"1737",2211,2211,1823,1
"1738",2212,2212,1824,1
"1739",2213,2213,1825,1
"1740",2214,2214,1826,1
"1741",2215,2215,1827,1
"1742",2216,2216,1828,2
"1743",2218,2218,1829,2
"1744",2220,2220,1830,2
"1745",2222,2222,1831,1
"1746",2223,2223,1832,1
"1747",2224,2224,1833,1
"1748",2225,2225,1834,1
"1749",2226,2226,1835,1
"1750",2227,2227,1836,1
"1751",2228,2228,1837,1
"1752",2229,2229,1838,1
"1753",2230,2230,1839,1
"1754",2231,2231,1840,1
"1755",2232,2232,1841,2
"1756",2235,2235,1843,1
"1757",2236,2236,1844,1
"1758",2237,2237,1845,2
"1759",2239,2239,1846,1
"1760",2240,2240,1847,2
"1761",2242,2242,1848,2
"1762",2246,2246,1851,1
"1763",2247,2247,1852,1
"1764",2248,2248,1853,1
"1765",2249,2249,1854,1
"1766",2250,2250,1855,1
"1767",2251,2251,1856,1
"1768",2252,2252,1857,2
"1769",2254,2254,1858,1
"1770",2255,2255,1859,1
"1771",2256,2256,1860,1
"1772",2257,2257,1861,2
"1773",2259,2259,1862,1
"1774",2260,2260,1863,2
"1775",2263,2263,1865,1
"1776",2264,2264,1866,1
"1777",2265,2265,1867,1
"1778",2266,2266,1868,1
"1779",2267,2267,1869,1
"1780",2268,2268,1870,1
"1781",2269,2269,1871,1
"1782",2270,2270,1872,2
"1783",2274,2274,1874,2
"1784",2276,2276,1875,1
"1785",2277,2277,1876,1
"1786",2278,2278,1877,1
"1787",2279,2279,1878,1
"1788",2280,2280,1879,1
"1789",2281,2281,1880,1
"1790",2282,2282,1881,1
"1791",2283,2283,1882,1
"1792",2286,2286,1884,1
"1793",2287,2287,1885,1
"1794",2288,2288,1886,2
"1795",2290,2290,1887,1
"1796",2291,2291,1888,1
"1797",2292,2292,1889,1
"1798",2293,2293,1890,1
"1799",2294,2294,1891,1
"1800",2295,2295,1892,2
"1801",2297,2297,1893,2
"1802",2299,2299,1894,1
"1803",2300,2300,1895,2
"1804",2302,2302,1896,1
"1805",2303,2303,1897,2
"1806",2305,2305,1898,2
"1807",2307,2307,1899,1
"1808",2308,2308,1900,1
"1809",2309,2309,1901,1
"1810",2310,2310,1902,2
"1811",2312,2312,1903,1
"1812",2313,2313,1904,1
"1813",2314,2314,1905,2
"1814",2316,2316,1906,1
"1815",2317,2317,1907,1
"1816",2318,2318,1908,1
"1817",2319,2319,1909,1
"1818",2320,2320,1910,1
"1819",2321,2321,1911,1
"1820",2322,2322,1912,1
"1821",2323,2323,1913,1
"1822",2324,2324,1914,1
"1823",2325,2325,1915,1
"1824",2326,2326,1916,1
"1825",2327,2327,1917,1
"1826",2328,2328,1918,1
"1827",2329,2329,1919,1
"1828",2330,2330,1920,1
"1829",2331,2331,1921,1
"1830",2332,2332,1922,2
"1831",2335,2335,1924,1
"1832",2336,2336,1925,2
"1833",2338,2338,1926,2
"1834",2340,2340,1927,2
"1835",2342,2342,1928,1
"1836",2343,2343,1929,1
"1837",2344,2344,1930,1
"1838",2345,2345,1931,2
"1839",2347,2347,1932,1
"1840",2348,2348,1933,1
"1841",2349,2349,1934,2
"1842",2351,2351,1935,1
"1843",2352,2352,1936,1
"1844",2353,2353,1937,1
"1845",2354,2354,1938,1
"1846",2355,2355,1939,1
"1847",2356,2356,1940,2
"1848",2358,2358,1941,2
"1849",2361,2361,1943,2
"1850",2363,2363,1944,1
"1851",2364,2364,1945,1
"1852",2365,2365,1946,1
"1853",2366,2366,1947,2
"1854",2368,2368,1948,2
"1855",2370,2370,1949,1
"1856",2371,2371,1950,1
"1857",2372,2372,1951,1
"1858",2373,2373,1952,1
"1859",2374,2374,1953,1
"1860",2375,2375,1954,2
"1861",2377,2377,1955,1
"1862",2378,2378,1956,1
"1863",2379,2379,1957,1
"1864",2380,2380,1958,2
"1865",2382,2382,1959,1
"1866",2383,2383,1960,2
"1867",2385,2385,1961,2
"1868",2387,2387,1962,1
"1869",2388,2388,1963,1
"1870",2389,2389,1964,1
"1871",2390,2390,1965,1
"1872",2391,2391,1966,1
"1873",2392,2392,1967,1
"1874",2393,2393,1968,1
"1875",2394,2394,1969,1
"1876",2395,2395,1970,1
"1877",2396,2396,1971,1
"1878",2397,2397,1972,1
"1879",2398,2398,1973,1
"1880",2399,2399,1974,1
"1881",2400,2400,1975,1
"1882",2401,2401,1976,1
"1883",2402,2402,1977,1
"1884",2403,2403,1978,1
"1885",2404,2404,1979,2
"1886",2406,2406,1980,1
"1887",2407,2407,1981,1
"1888",2408,2408,1982,1
"1889",2409,2409,1983,1
"1890",2410,2410,1984,2
"1891",2412,2412,1985,1
"1892",2413,2413,1986,1
"1893",2414,2414,1987,2
"1894",2416,2416,1988,1
"1895",2417,2417,1989,1
"1896",2418,2418,1990,1
"1897",2419,2419,1991,1
"1898",2420,2420,1992,2
"1899",2422,2422,1993,1
"1900",2423,2423,1994,1
"1901",2424,2424,1995,1
"1902",2425,2425,1996,1
"1903",2426,2426,1997,2
"1904",2428,2428,1998,1
"1905",2429,2429,1999,1
"1906",2430,2430,2000,1
"1907",2431,2431,2001,1
"1908",2432,2432,2002,1
"1909",2433,2433,2003,1
"1910",2434,2434,2004,1
"1911",2435,2435,2005,1
"1912",2436,2436,2006,1
"1913",2437,2437,2007,1
"1914",2438,2438,2008,2
"1915",2440,2440,2009,1
"1916",2441,2441,2010,2
"1917",2443,2443,2011,1
"1918",2444,2444,2012,1
"1919",2445,2445,2013,1
"1920",2447,2447,2015,2
"1921",2449,2449,2016,1
"1922",2450,2450,2017,1
"1923",2451,2451,2018,1
"1924",2452,2452,2019,1
"1925",2453,2453,2020,1
"1926",2454,2454,2021,1
"1927",2455,2455,2022,2
"1928",2457,2457,2023,2
"1929",2459,2459,2024,1
"1930",2460,2460,2025,1
"1931",2461,2461,2026,1
"1932",2462,2462,2027,1
"1933",2463,2463,2028,1
"1934",2464,2464,2029,1
"1935",2465,2465,2030,1
"1936",2467,2467,2032,1
"1937",2468,2468,2033,1
"1938",2469,2469,2034,1
"1939",2470,2470,2035,2
"1940",2472,2472,2036,1
"1941",2473,2473,2037,1
"1942",2474,2474,2038,1
"1943",2475,2475,2039,1
"1944",2476,2476,2040,2
"1945",2478,2478,2041,1
"1946",2479,2479,2042,1
"1947",2480,2480,2043,1
"1948",2481,2481,2044,1
"1949",2482,2482,2045,2
"1950",2484,2484,2046,1
"1951",2485,2485,2047,1
"1952",2486,2486,2048,1
"1953",2487,2487,2049,1
"1954",2488,2488,2050,1
"1955",2489,2489,2051,1
"1956",2490,2490,2052,1
"1957",2491,2491,2053,2
"1958",2493,2493,2054,1
"1959",2494,2494,2055,1
"1960",2495,2495,2056,1
"1961",2496,2496,2057,1
"1962",2497,2497,2058,1
"1963",2498,2498,2059,1
"1964",2499,2499,2060,1
"1965",2500,2500,2061,1
"1966",2501,2501,2062,1
"1967",2502,2502,2063,1
"1968",2503,2503,2064,1
"1969",2504,2504,2065,1
"1970",2505,2505,2066,1
"1971",2506,2506,2067,1
"1972",2507,2507,2068,1
"1973",2508,2508,2069,2
"1974",2510,2510,2070,1
"1975",2511,2511,2071,2
"1976",2513,2513,2072,1
"1977",2514,2514,2073,1
"1978",2515,2515,2074,1
"1979",2516,2516,2075,1
"1980",2517,2517,2076,2
"1981",2519,2519,2077,1
"1982",2520,2520,2078,1
"1983",2521,2521,2079,1
"1984",2522,2522,2080,2
"1985",2524,2524,2081,1
"1986",2525,2525,2082,1
"1987",2526,2526,2083,1
"1988",2527,2527,2084,1
"1989",2528,2528,2085,1
"1990",2529,2529,2086,1
"1991",2530,2530,2087,1
"1992",2531,2531,2088,1
"1993",2532,2532,2089,1
"1994",2533,2533,2090,1
"1995",2534,2534,2091,1
"1996",2535,2535,2092,1
"1997",2536,2536,2093,1
"1998",2537,2537,2094,1
"1999",2538,2538,2095,1
"2000",2539,2539,2096,1
"2001",2540,2540,2097,1
"2002",2542,2542,2099,2
"2003",2545,2545,2101,1
"2004",2546,2546,2102,1
"2005",2547,2547,2103,1
"2006",2548,2548,2104,1
"2007",2549,2549,2105,1
"2008",2550,2550,2106,1
"2009",2551,2551,2107,1
"2010",2552,2552,2108,1
"2011",2553,2553,2109,1
"2012",2554,2554,2110,1
"2013",2555,2555,2111,1
"2014",2556,2556,2112,1
"2015",2557,2557,2113,1
"2016",2558,2558,2114,1
"2017",2559,2559,2115,1
"2018",2560,2560,2116,1
"2019",2561,2561,2117,1
"2020",2562,2562,2118,1
"2021",2563,2563,2119,1
"2022",2565,2565,2121,1
"2023",2566,2566,2122,1
"2024",2567,2567,2123,2
"2025",2569,2569,2124,2
"2026",2571,2571,2125,1
"2027",2572,2572,2126,1
"2028",2573,2573,2127,1
"2029",2574,2574,2128,1
"2030",2576,2576,2130,1
"2031",2577,2577,2131,1
"2032",2578,2578,2132,1
"2033",2579,2579,2133,2
"2034",2581,2581,2134,1
"2035",2582,2582,2135,1
"2036",2583,2583,2136,1
"2037",2584,2584,2137,1
"2038",2585,2585,2138,1
"2039",2586,2586,2139,2
"2040",2588,2588,2140,1
"2041",2589,2589,2141,1
"2042",2590,2590,2142,2
"2043",2592,2592,2143,2
"2044",2594,2594,2144,1
"2045",2596,2596,2146,1
"2046",2597,2597,2147,2
"2047",2599,2599,2148,1
"2048",2600,2600,2149,1
"2049",2601,2601,2150,2
"2050",2603,2603,2151,1
"2051",2604,2604,2152,2
"2052",2606,2606,2153,1
"2053",2607,2607,2154,1
"2054",2608,2608,2155,1
"2055",2609,2609,2156,2
"2056",2611,2611,2157,1
"2057",2612,2612,2158,1
"2058",2613,2613,2159,1
"2059",2614,2614,2160,1
"2060",2615,2615,2161,1
"2061",2616,2616,2162,2
"2062",2618,2618,2163,1
"2063",2619,2619,2164,2
"2064",2621,2621,2165,1
"2065",2622,2622,2166,1
"2066",2623,2623,2167,1
"2067",2625,2625,2169,1
"2068",2626,2626,2170,1
"2069",2628,2628,2172,2
"2070",2630,2630,2173,1
"2071",2631,2631,2174,2
"2072",2633,2633,2175,1
"2073",2635,2635,2176,1
"2074",2636,2636,2177,1
"2075",2637,2637,2178,1
"2076",2638,2638,2179,1
"2077",2639,2639,2180,2
"2078",2642,2642,2182,1
"2079",2643,2643,2183,1
"2080",2644,2644,2184,1
"2081",2645,2645,2185,1
"2082",2646,2646,2186,1
"2083",2647,2647,2187,2
"2084",2650,2650,2189,2
"2085",2652,2652,2190,1
"2086",2653,2653,2191,1
"2087",2654,2654,2192,1
"2088",2655,2655,2193,1
"2089",2656,2656,2194,1
"2090",2657,2657,2195,1
"2091",2658,2658,2196,1
"2092",2659,2659,2197,1
"2093",2661,2661,2199,1
"2094",2662,2662,2200,1
"2095",2663,2663,2201,1
"2096",2666,2666,2203,1
"2097",2667,2667,2204,2
