"","account_id","frequency","account_year","account_month","account_day"
"944",2250,3,1993,11,2
"945",340,3,1993,11,3
"946",4079,3,1993,11,3
"947",841,3,1993,11,4
"948",2269,3,1993,11,4
"949",2867,3,1993,11,4
"950",3371,3,1993,11,4
"951",520,3,1993,11,4
"952",743,3,1993,11,5
"953",3640,3,1993,11,5
"954",3354,3,1993,11,5
"955",107,3,1993,11,5
"956",243,2,1993,11,6
"957",3687,3,1993,11,6
"958",1984,3,1993,11,7
"959",4173,3,1993,11,8
"960",2700,3,1993,11,8
"961",2318,3,1993,11,8
"962",7965,3,1993,11,8
"963",3352,3,1993,11,8
"964",4255,2,1993,11,8
"965",73,3,1993,11,8
"966",3948,3,1993,11,9
"967",648,3,1993,11,9
"968",3688,3,1993,11,10
"969",462,3,1993,11,10
"970",3243,3,1993,11,10
"971",8625,3,1993,11,10
"972",321,3,1993,11,11
"973",3548,3,1993,11,11
"974",5984,3,1993,11,11
"975",3091,3,1993,11,11
"976",626,3,1993,11,11
"977",998,3,1993,11,11
"978",3326,3,1993,11,11
"979",2457,3,1993,11,11
"980",2549,3,1993,11,12
"981",1947,3,1993,11,12
"982",2738,3,1993,11,12
"983",1809,2,1993,11,12
"984",519,3,1993,11,12
"985",2665,3,1993,11,13
"986",1114,2,1993,11,13
"987",8957,3,1993,11,13
"988",2271,3,1993,11,13
"989",196,3,1993,11,14
"990",3218,3,1993,11,14
"991",3660,3,1993,11,14
"992",787,3,1993,11,14
"993",3820,3,1993,11,14
"994",10906,3,1993,11,14
"995",914,3,1993,11,14
"996",9656,3,1993,11,14
"997",1941,3,1993,11,15
"998",3617,3,1993,11,15
"999",3370,3,1993,11,15
"1000",1664,3,1993,11,15
"1001",4337,3,1993,11,16
"1002",2557,3,1993,11,17
"1003",1527,1,1993,11,17
"1004",3938,3,1993,11,17
"1005",1686,3,1993,11,18
"1006",10670,3,1993,11,18
"1007",3309,3,1993,11,20
"1008",3107,3,1993,11,20
"1009",8377,3,1993,11,20
"1010",345,3,1993,11,20
"1011",498,3,1993,11,21
"1012",3571,3,1993,11,21
"1013",5991,3,1993,11,21
"1014",1128,3,1993,11,21
"1015",10439,3,1993,11,21
"1016",1302,3,1993,11,21
"1017",10788,2,1993,11,22
"1018",4343,3,1993,11,22
"1019",2460,3,1993,11,22
"1020",1931,3,1993,11,23
"1021",2972,3,1993,11,23
"1022",1286,1,1993,11,23
"1023",1235,3,1993,11,23
"1024",4385,3,1993,11,23
"1025",7449,3,1993,11,24
"1026",545,3,1993,11,24
"1027",245,3,1993,11,25
"1028",688,3,1993,11,25
"1029",173,3,1993,11,26
"1030",10904,3,1993,11,26
"1031",7844,3,1993,11,26
"1032",6353,3,1993,11,26
"1033",604,3,1993,11,26
"1034",6806,3,1993,11,26
"1035",5927,3,1993,11,26
"1036",2419,3,1993,11,27
"1037",1288,3,1993,11,27
"1038",3003,3,1993,11,27
"1039",10131,3,1993,11,27
"1040",1952,3,1993,11,28
"1041",651,3,1993,11,28
"1042",2989,3,1993,11,28
"1043",1499,3,1993,11,28
"1044",426,3,1993,11,29
"1045",3570,3,1993,11,29
"1046",4237,3,1993,11,29
"1047",2739,3,1993,11,29
"1048",4526,3,1993,11,29
"1049",1621,3,1993,12,1
"1050",344,3,1993,12,1
"1051",1359,3,1993,12,2
"1052",290,3,1993,12,2
"1053",66,1,1993,12,3
"1054",1314,3,1993,12,3
"1055",3145,3,1993,12,3
"1056",1204,3,1993,12,3
"1057",437,3,1993,12,3
"1058",2063,3,1993,12,4
"1059",3087,3,1993,12,4
"1060",2588,3,1993,12,4
"1061",956,3,1993,12,5
"1062",597,3,1993,12,5
"1063",3129,3,1993,12,5
"1064",884,3,1993,12,7
"1065",4264,3,1993,12,7
"1066",3223,3,1993,12,7
"1067",737,3,1993,12,8
"1068",2306,3,1993,12,8
"1069",1673,3,1993,12,8
"1070",10663,3,1993,12,8
"1071",3345,3,1993,12,8
"1072",1970,3,1993,12,8
"1073",2504,3,1993,12,9
"1074",358,3,1993,12,9
"1075",2980,3,1993,12,9
"1076",3918,3,1993,12,9
"1077",1680,3,1993,12,10
"1078",3039,3,1993,12,10
"1079",3380,3,1993,12,10
"1080",2128,3,1993,12,10
"1081",903,3,1993,12,10
"1082",1762,3,1993,12,11
"1083",61,3,1993,12,11
"1084",391,3,1993,12,11
"1085",2305,3,1993,12,11
"1086",1588,3,1993,12,11
"1087",183,3,1993,12,12
"1088",365,3,1993,12,12
"1089",2476,3,1993,12,12
"1090",347,3,1993,12,13
"1091",1877,3,1993,12,13
"1092",3196,3,1993,12,13
"1093",2928,3,1993,12,14
"1094",1225,3,1993,12,14
"1095",3825,3,1993,12,14
"1096",180,2,1993,12,14
"1097",2813,3,1993,12,15
"1098",1605,3,1993,12,16
"1099",1792,3,1993,12,16
"1100",1604,3,1993,12,16
"1101",883,3,1993,12,17
"1102",441,2,1993,12,17
"1103",3429,3,1993,12,17
"1104",4514,3,1993,12,18
"1105",1088,3,1993,12,19
"1106",3094,3,1993,12,20
"1107",1768,3,1993,12,20
"1108",2768,3,1993,12,20
"1109",2257,3,1993,12,21
"1110",1882,3,1993,12,21
"1111",719,3,1993,12,21
"1112",5092,3,1993,12,21
"1113",3292,3,1993,12,21
"1114",3604,3,1993,12,22
"1115",2733,3,1993,12,22
"1116",3669,3,1993,12,22
"1117",1940,3,1993,12,22
"1118",3056,3,1993,12,22
"1119",1419,3,1993,12,22
"1120",2971,2,1993,12,23
"1121",1959,3,1993,12,24
"1122",3164,3,1993,12,24
"1123",3197,3,1993,12,25
"1124",2770,3,1993,12,25
"1125",7944,3,1993,12,27
"1126",1080,3,1993,12,27
"1127",6148,3,1993,12,27
"1128",2010,3,1993,12,27
"1129",3135,3,1993,12,27
"1130",1098,3,1993,12,28
"1131",100,3,1993,12,28
"1132",2913,3,1993,12,28
"1133",1153,3,1993,12,29
"1134",1635,3,1993,12,29
"1135",2842,3,1993,12,29
"1136",3759,3,1993,12,29
"1137",3594,3,1993,12,30
"1138",2778,3,1993,12,30
"1139",2161,2,1993,12,30
"1140",2789,3,1994,1,1
"1141",1552,3,1994,1,2
"1142",628,3,1994,1,3
"1143",1458,3,1994,1,3
"1144",2673,3,1994,1,4
"1145",1788,3,1994,1,4
"1146",1193,3,1994,1,5
"1147",969,3,1994,1,8
"1148",1512,3,1994,1,8
"1149",3997,3,1994,1,13
"1150",2179,2,1994,1,14
"1151",1164,3,1994,1,14
"1152",4774,3,1994,1,14
"1153",4413,2,1994,1,15
"1154",1824,3,1994,1,17
"1155",1231,3,1994,1,18
"1156",2664,3,1994,1,20
"1157",1627,3,1994,1,20
"1158",9104,3,1994,1,21
"1159",2326,3,1994,1,24
"1160",4356,3,1994,1,26
"1161",3667,3,1994,1,26
"1162",742,3,1994,1,28
"1163",2538,3,1994,1,30
"1164",127,3,1994,2,2
"1165",726,3,1994,2,3
"1166",4907,3,1994,2,6
"1167",2628,1,1994,2,6
"1168",3898,3,1994,2,7
"1169",6472,3,1994,2,8
"1170",1770,3,1994,2,8
"1171",2472,3,1994,2,8
"1172",1159,3,1994,2,9
"1173",4418,3,1994,2,9
"1174",1470,3,1994,2,10
"1175",1813,3,1994,2,11
"1176",4416,3,1994,2,12
"1177",2315,3,1994,2,13
"1178",3876,3,1994,2,13
"1179",4329,3,1994,2,17
"1180",3184,3,1994,2,18
"1181",370,3,1994,2,18
"1182",1317,3,1994,2,18
"1183",2675,3,1994,2,19
"1184",3840,3,1994,2,19
"1185",4009,3,1994,2,20
"1186",3886,3,1994,2,20
"1187",3445,3,1994,2,22
"1188",2482,3,1994,2,23
"1189",2361,3,1994,2,25
"1190",974,3,1994,2,25
"1191",2959,3,1994,2,25
"1192",1880,3,1994,2,25
"1193",3355,3,1994,2,26
"1194",2501,3,1994,2,26
"1195",1073,3,1994,2,27
"1196",8558,1,1994,2,27
"1197",3101,3,1994,2,27
"1198",2568,3,1994,3,2
"1199",1169,1,1994,3,2
"1200",3684,3,1994,3,4
"1201",1406,3,1994,3,4
"1202",71,3,1994,3,5
"1203",3528,3,1994,3,5
"1204",3405,3,1994,3,7
"1205",6118,2,1994,3,7
"1206",2382,3,1994,3,8
"1207",1570,3,1994,3,12
"1208",1511,1,1994,3,13
"1209",1237,3,1994,3,13
"1210",3307,3,1994,3,13
"1211",3378,3,1994,3,14
"1212",989,3,1994,3,14
"1213",3253,1,1994,3,15
"1214",1626,3,1994,3,15
"1215",289,3,1994,3,17
"1216",1987,3,1994,3,17
"1217",817,3,1994,3,18
"1218",2228,3,1994,3,19
"1219",904,3,1994,3,20
"1220",3824,3,1994,3,20
"1221",3599,3,1994,3,20
"1222",22,3,1994,3,23
"1223",470,3,1994,3,23
"1224",1273,3,1994,3,25
"1225",237,3,1994,3,25
"1226",59,3,1994,3,27
"1227",572,3,1994,3,27
"1228",1269,3,1994,3,28
"1229",855,3,1994,3,28
"1230",3183,3,1994,4,1
"1231",1969,3,1994,4,2
"1232",2799,2,1994,4,3
"1233",1042,3,1994,4,3
"1234",1158,3,1994,4,3
"1235",2713,3,1994,4,3
"1236",740,3,1994,4,4
"1237",493,3,1994,4,5
"1238",2067,3,1994,4,7
"1239",3804,3,1994,4,7
"1240",4259,3,1994,4,8
"1241",2886,3,1994,4,8
"1242",761,3,1994,4,9
"1243",1918,3,1994,4,10
"1244",3036,3,1994,4,10
"1245",3259,3,1994,4,11
"1246",4408,2,1994,4,11
"1247",2009,3,1994,4,14
"1248",1194,3,1994,4,15
"1249",3718,3,1994,4,16
"1250",3201,3,1994,4,17
"1251",460,3,1994,4,18
"1252",784,3,1994,4,19
"1253",3714,2,1994,4,21
"1254",2154,3,1994,4,21
"1255",1256,3,1994,4,21
"1256",1353,3,1994,4,21
"1257",1820,3,1994,4,22
"1258",2494,3,1994,4,23
"1259",2399,3,1994,4,26
"1260",343,3,1994,4,26
"1261",575,3,1994,4,26
"1262",900,3,1994,4,26
"1263",1467,3,1994,4,27
"1264",31,3,1994,4,27
"1265",1375,3,1994,4,27
"1266",1371,3,1994,4,27
"1267",844,3,1994,4,28
"1268",908,3,1994,4,29
"1269",3134,3,1994,4,29
"1270",2092,3,1994,4,29
"1271",3747,3,1994,5,1
"1272",277,1,1994,5,1
"1273",3595,3,1994,5,1
"1274",2511,3,1994,5,1
"1275",1388,3,1994,5,2
"1276",4245,3,1994,5,2
"1277",3838,3,1994,5,2
"1278",543,3,1994,5,3
"1279",3653,3,1994,5,3
"1280",524,3,1994,5,3
"1281",82,3,1994,5,3
"1282",3912,3,1994,5,4
"1283",1949,3,1994,5,4
"1284",1865,3,1994,5,4
"1285",451,3,1994,5,5
"1286",50,3,1994,5,6
"1287",1184,3,1994,5,6
"1288",363,3,1994,5,6
"1289",2454,3,1994,5,7
"1290",2847,3,1994,5,8
"1291",2740,3,1994,5,8
"1292",1871,3,1994,5,10
"1293",8405,3,1994,5,10
"1294",266,3,1994,5,11
"1295",1879,3,1994,5,13
"1296",2259,3,1994,5,14
"1297",609,3,1994,5,15
"1298",9750,3,1994,5,16
"1299",2375,3,1994,5,16
"1300",216,3,1994,5,16
"1301",56,3,1994,5,16
"1302",7824,3,1994,5,17
"1303",649,2,1994,5,17
"1304",2996,3,1994,5,17
"1305",1509,3,1994,5,19
"1306",2170,1,1994,5,19
"1307",2001,3,1994,5,19
"1308",2903,3,1994,5,19
"1309",3717,3,1994,5,20
"1310",4195,3,1994,5,21
"1311",2496,3,1994,5,21
"1312",9583,2,1994,5,22
"1313",3636,3,1994,5,22
"1314",1826,3,1994,5,22
"1315",2227,2,1994,5,22
"1316",2749,3,1994,5,23
"1317",535,3,1994,5,24
"1318",4066,3,1994,5,24
"1319",2662,3,1994,5,24
"1320",1053,3,1994,5,25
"1321",11333,3,1994,5,26
"1322",1838,3,1994,5,26
"1323",3037,3,1994,5,26
"1324",3372,3,1994,5,26
"1325",985,3,1994,5,29
"1326",6924,3,1994,6,1
"1327",3484,3,1994,6,1
"1328",700,3,1994,6,1
"1329",3289,3,1994,6,2
"1330",2638,3,1994,6,2
"1331",8316,3,1994,6,4
"1332",1634,3,1994,6,4
"1333",4825,3,1994,6,4
"1334",3650,3,1994,6,5
"1335",10942,2,1994,6,5
"1336",2922,3,1994,6,6
"1337",693,3,1994,6,6
"1338",2260,3,1994,6,7
"1339",538,3,1994,6,7
"1340",548,3,1994,6,7
"1341",941,3,1994,6,8
"1342",2155,3,1994,6,8
"1343",4519,3,1994,6,8
"1344",3539,3,1994,6,8
"1345",6511,3,1994,6,10
"1346",2569,3,1994,6,10
"1347",43,3,1994,6,12
"1348",1047,3,1994,6,13
"1349",3479,3,1994,6,14
"1350",2868,3,1994,6,15
"1351",4328,3,1994,6,17
"1352",5628,3,1994,6,17
"1353",3160,3,1994,6,19
"1354",1856,3,1994,6,19
"1355",154,3,1994,6,21
"1356",3030,3,1994,6,22
"1357",1938,3,1994,6,25
"1358",1870,3,1994,6,25
"1359",3275,3,1994,6,29
"1360",8492,3,1994,6,29
"1361",10093,2,1994,7,1
"1362",3805,3,1994,7,2
"1363",200,3,1994,7,3
"1364",2471,3,1994,7,3
"1365",352,3,1994,7,4
"1366",1291,3,1994,7,4
"1367",161,3,1994,7,4
"1368",711,3,1994,7,6
"1369",964,3,1994,7,8
"1370",1012,3,1994,7,9
"1371",4276,3,1994,7,9
"1372",901,3,1994,7,10
"1373",7765,2,1994,7,10
"1374",90,3,1994,7,13
"1375",5574,2,1994,7,14
"1376",741,3,1994,7,14
"1377",2819,3,1994,7,16
"1378",478,3,1994,7,16
"1379",2615,3,1994,7,17
"1380",3503,3,1994,7,17
"1381",3921,3,1994,7,17
"1382",662,3,1994,7,18
"1383",2654,3,1994,7,21
"1384",9627,1,1994,7,22
"1385",2470,3,1994,7,23
"1386",427,3,1994,7,24
"1387",709,3,1994,7,25
"1388",629,3,1994,7,25
"1389",2606,3,1994,7,27
"1390",6738,3,1994,7,28
"1391",2912,3,1994,7,30
"1392",4995,2,1994,8,1
"1393",1022,2,1994,8,1
"1394",1797,3,1994,8,1
"1395",3497,3,1994,8,2
"1396",1848,3,1994,8,4
"1397",582,3,1994,8,5
"1398",3167,3,1994,8,8
"1399",1579,3,1994,8,9
"1400",610,3,1994,8,11
"1401",3536,3,1994,8,11
"1402",1017,3,1994,8,11
"1403",3017,3,1994,8,12
"1404",3112,3,1994,8,12
"1405",1360,3,1994,8,14
"1406",2747,3,1994,8,14
"1407",9192,3,1994,8,16
"1408",1398,3,1994,8,18
"1409",1246,3,1994,8,18
"1410",1592,3,1994,8,18
"1411",3728,3,1994,8,18
"1412",4131,3,1994,8,19
"1413",377,3,1994,8,19
"1414",1911,3,1994,8,21
"1415",635,3,1994,8,21
"1416",3625,3,1994,8,22
"1417",3425,3,1994,8,24
"1418",1327,3,1994,8,24
"1419",8776,3,1994,8,24
"1420",2798,3,1994,8,24
"1421",2401,3,1994,8,26
"1422",3612,3,1994,8,27
"1423",4580,3,1994,8,27
"1424",3226,3,1994,8,28
"1425",7523,3,1994,8,29
"1426",3533,3,1994,8,29
"1427",422,2,1994,8,29
"1428",3608,2,1994,8,30
"1429",1105,3,1994,9,1
"1430",2596,3,1994,9,2
"1431",9006,2,1994,9,2
"1432",3579,3,1994,9,2
"1433",710,3,1994,9,2
"1434",7546,3,1994,9,3
"1435",1766,3,1994,9,3
"1436",1292,3,1994,9,3
"1437",3797,3,1994,9,3
"1438",3478,3,1994,9,4
"1439",8899,2,1994,9,5
"1440",1975,3,1994,9,7
"1441",3049,3,1994,9,8
"1442",3730,3,1994,9,8
"1443",1714,3,1994,9,8
"1444",518,3,1994,9,9
"1445",6321,3,1994,9,10
"1446",3926,3,1994,9,11
"1447",1878,2,1994,9,13
"1448",3712,3,1994,9,13
"1449",2030,3,1994,9,13
"1450",3869,3,1994,9,13
"1451",1908,3,1994,9,13
"1452",3142,3,1994,9,14
"1453",1301,3,1994,9,15
"1454",3288,3,1994,9,15
"1455",318,3,1994,9,16
"1456",3336,3,1994,9,19
"1457",1653,3,1994,9,19
"1458",577,3,1994,9,20
"1459",2960,3,1994,9,20
"1460",2267,2,1994,9,20
"1461",1989,3,1994,9,21
"1462",1352,3,1994,9,23
"1463",851,3,1994,9,23
"1464",716,3,1994,9,25
"1465",3555,3,1994,9,26
"1466",6,3,1994,9,27
"1467",1828,3,1994,9,28
"1468",1333,3,1994,9,29
"1469",11359,3,1994,10,1
"1470",3457,3,1994,10,1
"1471",2627,3,1994,10,2
"1472",2025,3,1994,10,2
"1473",3975,3,1994,10,2
"1474",2905,3,1994,10,3
"1475",3827,3,1994,10,4
"1476",939,3,1994,10,4
"1477",1421,3,1994,10,5
"1478",1934,3,1994,10,5
"1479",3878,3,1994,10,7
"1480",2363,3,1994,10,7
"1481",1559,3,1994,10,8
"1482",2195,3,1994,10,8
"1483",1205,3,1994,10,8
"1484",2059,3,1994,10,8
"1485",2333,3,1994,10,8
"1486",3074,2,1994,10,8
"1487",2840,3,1994,10,9
"1488",2430,3,1994,10,9
"1489",2463,3,1994,10,11
"1490",3860,3,1994,10,11
"1491",2788,3,1994,10,12
"1492",8127,3,1994,10,13
"1493",596,3,1994,10,13
"1494",3622,3,1994,10,15
"1495",1312,3,1994,10,15
"1496",2742,3,1994,10,15
"1497",654,3,1994,10,16
"1498",4283,3,1994,10,16
"1499",2924,3,1994,10,16
"1500",3756,2,1994,10,17
"1501",2790,3,1994,10,18
"1502",67,3,1994,10,19
"1503",2949,3,1994,10,21
"1504",3849,3,1994,10,21
"1505",5422,3,1994,10,22
"1506",988,3,1994,10,22
"1507",3058,3,1994,10,23
"1508",1958,3,1994,10,24
"1509",1441,3,1994,10,25
"1510",1109,3,1994,10,27
"1511",2536,3,1994,10,28
"1512",1295,3,1994,10,28
"1513",3419,3,1994,10,29
"1514",1993,3,1994,10,30
"1515",1076,3,1994,10,30
"1516",960,1,1994,11,2
"1517",201,3,1994,11,2
"1518",1168,3,1994,11,3
"1519",2365,3,1994,11,4
"1520",973,3,1994,11,5
"1521",3663,3,1994,11,6
"1522",3576,3,1994,11,7
"1523",4082,3,1994,11,8
"1524",2541,3,1994,11,8
"1525",4476,3,1994,11,10
"1526",2572,1,1994,11,13
"1527",2377,3,1994,11,13
"1528",1554,3,1994,11,15
"1529",5632,2,1994,11,15
"1530",940,3,1994,11,15
"1531",1583,1,1994,11,17
"1532",2218,3,1994,11,21
"1533",1708,3,1994,11,21
"1534",449,3,1994,11,22
"1535",2044,3,1994,11,23
"1536",11186,3,1994,11,24
"1537",29,3,1994,11,24
"1538",3752,3,1994,11,25
"1539",2028,2,1994,11,26
"1540",1294,3,1994,11,27
"1541",106,3,1994,11,27
"1542",2707,3,1994,11,27
"1543",2027,3,1994,11,28
"1544",3369,3,1994,12,1
"1545",9731,1,1994,12,1
"1546",1578,3,1994,12,1
"1547",8411,3,1994,12,2
"1548",1919,3,1994,12,4
"1549",1307,3,1994,12,5
"1550",2121,3,1994,12,5
"1551",1436,3,1994,12,7
"1552",3489,3,1994,12,8
"1553",3348,3,1994,12,8
"1554",2809,3,1994,12,8
"1555",3364,2,1994,12,8
"1556",2546,3,1994,12,8
"1557",2343,3,1994,12,9
"1558",594,3,1994,12,9
"1559",4434,3,1994,12,9
"1560",359,3,1994,12,11
"1561",3279,2,1994,12,17
"1562",1011,3,1994,12,17
"1563",8856,3,1994,12,18
"1564",2808,3,1994,12,18
"1565",5357,3,1994,12,18
"1566",775,3,1994,12,18
"1567",2524,3,1994,12,19
"1568",3903,3,1994,12,19
"1569",802,3,1994,12,20
"1570",3567,3,1994,12,20
"1571",68,1,1994,12,20
"1572",1417,3,1994,12,20
"1573",3643,3,1994,12,22
"1574",10728,3,1994,12,23
"1575",2384,3,1994,12,23
"1576",1835,3,1994,12,24
"1577",3621,3,1994,12,25
"1578",1394,3,1994,12,27
"1579",3006,3,1995,1,1
"1580",2322,3,1995,1,2
"1581",1331,3,1995,1,3
"1582",2355,3,1995,1,3
"1583",3482,3,1995,1,3
"1584",4503,3,1995,1,3
"1585",2077,3,1995,1,4
"1586",685,2,1995,1,4
"1587",2163,3,1995,1,5
"1588",2239,3,1995,1,5
"1589",1706,3,1995,1,5
"1590",7795,3,1995,1,5
"1591",3128,3,1995,1,6
"1592",2978,3,1995,1,6
"1593",3141,2,1995,1,6
"1594",3250,3,1995,1,6
"1595",1955,3,1995,1,7
"1596",5650,1,1995,1,8
"1597",3641,3,1995,1,9
"1598",2923,3,1995,1,10
"1599",8092,3,1995,1,11
"1600",2421,3,1995,1,11
"1601",1437,3,1995,1,13
"1602",756,3,1995,1,13
"1603",3244,3,1995,1,14
"1604",10630,3,1995,1,15
"1605",3981,3,1995,1,15
"1606",3812,3,1995,1,16
"1607",4368,3,1995,1,16
"1608",2729,3,1995,1,16
"1609",2446,3,1995,1,16
"1610",839,3,1995,1,17
"1611",1625,3,1995,1,17
"1612",2563,3,1995,1,17
"1613",1414,3,1995,1,17
"1614",7562,2,1995,1,17
"1615",2185,3,1995,1,18
"1616",1446,3,1995,1,18
"1617",915,3,1995,1,18
"1618",3777,3,1995,1,19
"1619",2414,3,1995,1,19
"1620",9814,2,1995,1,19
"1621",2681,3,1995,1,19
"1622",484,3,1995,1,20
"1623",217,3,1995,1,20
"1624",9030,3,1995,1,21
"1625",2352,3,1995,1,21
"1626",1526,3,1995,1,22
"1627",3841,3,1995,1,22
"1628",270,3,1995,1,23
"1629",1914,3,1995,1,24
"1630",2054,3,1995,1,24
"1631",2111,2,1995,1,25
"1632",1769,3,1995,1,25
"1633",2663,3,1995,1,25
"1634",4103,3,1995,1,25
"1635",5735,3,1995,1,25
"1636",3362,3,1995,1,25
"1637",2755,3,1995,1,26
"1638",3235,3,1995,1,26
"1639",795,3,1995,1,27
"1640",1548,3,1995,1,27
"1641",650,3,1995,1,28
"1642",11042,3,1995,1,29
"1643",3421,3,1995,2,1
"1644",1112,3,1995,2,3
"1645",3583,3,1995,2,3
"1646",4001,3,1995,2,4
"1647",393,3,1995,2,4
"1648",2718,3,1995,2,5
"1649",1496,3,1995,2,5
"1650",2968,3,1995,2,5
"1651",1889,3,1995,2,6
"1652",789,3,1995,2,6
"1653",7614,3,1995,2,8
"1654",8159,3,1995,2,8
"1655",2151,3,1995,2,8
"1656",3865,3,1995,2,9
"1657",4109,3,1995,2,9
"1658",515,3,1995,2,9
"1659",3817,3,1995,2,10
"1660",2268,3,1995,2,11
"1661",388,3,1995,2,11
"1662",3623,3,1995,2,12
"1663",1967,2,1995,2,13
"1664",4727,3,1995,2,13
"1665",3466,3,1995,2,16
"1666",3297,3,1995,2,17
"1667",607,3,1995,2,17
"1668",1858,3,1995,2,18
"1669",3978,3,1995,2,18
"1670",70,3,1995,2,18
"1671",781,3,1995,2,19
"1672",10884,3,1995,2,20
"1673",2688,3,1995,2,20
"1674",1772,2,1995,2,20
"1675",2490,3,1995,2,21
"1676",2047,3,1995,2,21
"1677",3839,3,1995,2,21
"1678",1633,3,1995,2,22
"1679",763,3,1995,2,23
"1680",4161,3,1995,2,23
"1681",2431,3,1995,2,23
"1682",3753,3,1995,2,24
"1683",1778,3,1995,2,25
"1684",2911,3,1995,2,25
"1685",3710,3,1995,2,25
"1686",1702,3,1995,2,27
"1687",3737,3,1995,3,1
"1688",190,3,1995,3,2
"1689",2865,3,1995,3,3
"1690",3014,2,1995,3,3
"1691",2680,3,1995,3,3
"1692",1129,3,1995,3,3
"1693",3233,3,1995,3,3
"1694",1287,3,1995,3,4
"1695",9897,3,1995,3,4
"1696",30,3,1995,3,4
"1697",2367,3,1995,3,4
"1698",3826,3,1995,3,5
"1699",376,3,1995,3,5
"1700",1108,3,1995,3,9
"1701",108,3,1995,3,10
"1702",1802,3,1995,3,10
"1703",3230,3,1995,3,11
"1704",3989,3,1995,3,11
"1705",2723,3,1995,3,12
"1706",7859,3,1995,3,14
"1707",7606,3,1995,3,15
"1708",158,3,1995,3,15
"1709",6397,3,1995,3,15
"1710",150,3,1995,3,16
"1711",3402,2,1995,3,16
"1712",2810,3,1995,3,16
"1713",586,3,1995,3,16
"1714",1261,3,1995,3,18
"1715",2856,3,1995,3,18
"1716",288,3,1995,3,18
"1717",3750,3,1995,3,18
"1718",1174,3,1995,3,21
"1719",1306,3,1995,3,22
"1720",5541,3,1995,3,24
"1721",1,3,1995,3,24
"1722",981,3,1995,3,25
"1723",767,3,1995,3,26
"1724",608,3,1995,3,27
"1725",1757,3,1995,3,27
"1726",6609,3,1995,3,27
"1727",870,3,1995,3,27
"1728",227,3,1995,3,28
"1729",568,3,1995,3,28
"1730",1254,3,1995,3,28
"1731",1540,3,1995,3,29
"1732",1692,3,1995,3,29
"1733",1249,3,1995,3,30
"1734",95,3,1995,3,30
"1735",1561,3,1995,4,1
"1736",2540,3,1995,4,1
"1737",248,3,1995,4,2
"1738",9493,3,1995,4,2
"1739",5126,3,1995,4,3
"1740",231,3,1995,4,3
"1741",2203,3,1995,4,4
"1742",6910,3,1995,4,4
"1743",1986,3,1995,4,4
"1744",2839,3,1995,4,4
"1745",1479,3,1995,4,4
"1746",3147,3,1995,4,5
"1747",6289,3,1995,4,5
"1748",1590,3,1995,4,7
"1749",7418,3,1995,4,7
"1750",19,3,1995,4,7
"1751",842,3,1995,4,7
"1752",1821,3,1995,4,7
"1753",206,3,1995,4,8
"1754",3109,3,1995,4,8
"1755",7815,2,1995,4,9
"1756",7136,2,1995,4,9
"1757",1228,3,1995,4,9
"1758",893,3,1995,4,12
"1759",3702,3,1995,4,13
"1760",4852,3,1995,4,13
"1761",2750,3,1995,4,13
"1762",1046,3,1995,4,14
"1763",3729,3,1995,4,14
"1764",1862,2,1995,4,15
"1765",1309,3,1995,4,15
"1766",1315,3,1995,4,17
"1767",3321,3,1995,4,18
"1768",3231,3,1995,4,18
"1769",5724,1,1995,4,19
"1770",3823,3,1995,4,19
"1771",2726,3,1995,4,20
"1772",1038,3,1995,4,20
"1773",7861,3,1995,4,22
"1774",819,3,1995,4,22
"1775",455,3,1995,4,23
"1776",3930,3,1995,4,25
"1777",4423,3,1995,4,26
"1778",267,3,1995,4,26
"1779",922,3,1995,4,27
"1780",3735,3,1995,4,27
"1781",3449,3,1995,4,27
"1782",2751,3,1995,4,28
"1783",404,3,1995,4,28
"1784",2547,3,1995,4,28
"1785",1248,3,1995,4,29
"1786",2331,3,1995,4,29
"1787",1010,3,1995,5,1
"1788",54,3,1995,5,2
"1789",2364,3,1995,5,3
"1790",1280,3,1995,5,3
"1791",2931,3,1995,5,4
"1792",10351,3,1995,5,4
"1793",3936,3,1995,5,4
"1794",5194,1,1995,5,5
"1795",3464,3,1995,5,5
"1796",533,3,1995,5,7
"1797",3940,2,1995,5,7
"1798",4538,3,1995,5,7
"1799",454,3,1995,5,7
"1800",1183,3,1995,5,8
"1801",2323,3,1995,5,8
"1802",463,3,1995,5,8
"1803",285,3,1995,5,8
"1804",4105,3,1995,5,8
"1805",2525,3,1995,5,8
"1806",6434,3,1995,5,8
"1807",2919,3,1995,5,10
"1808",1741,3,1995,5,10
"1809",746,3,1995,5,10
"1810",256,3,1995,5,14
"1811",3845,3,1995,5,14
"1812",4014,1,1995,5,15
"1813",2178,3,1995,5,15
"1814",2935,3,1995,5,15
"1815",544,3,1995,5,15
"1816",1720,3,1995,5,16
"1817",875,3,1995,5,17
"1818",733,2,1995,5,17
"1819",3251,3,1995,5,18
"1820",5358,3,1995,5,18
"1821",2521,3,1995,5,19
"1822",10963,3,1995,5,20
"1823",57,3,1995,5,21
"1824",4589,3,1995,5,22
"1825",490,3,1995,5,23
"1826",3386,3,1995,5,23
"1827",8998,3,1995,5,24
"1828",11349,2,1995,5,26
"1829",2969,3,1995,5,26
"1830",1530,3,1995,5,27
"1831",1642,3,1995,5,27
"1832",6358,3,1995,5,27
